LocationType,Location,Single Age,TimeFrame,DataFormat,Data
State,Kansas,1,2022,Number,34179
State,Kentucky,1,2022,Number,51365
State,Maryland,1,2022,Number,67332
State,Maine,1,2022,Number,11642
State,Louisiana,1,2022,Number,55854
State,Massachusetts,1,2022,Number,66626
State,Michigan,1,2022,Number,102891
State,Minnesota,1,2022,Number,63318
State,Mississippi,1,2022,Number,34572
State,Missouri,1,2022,Number,68695
State,Nebraska,1,2022,Number,24145
State,Montana,1,2022,Number,11036
State,Nevada,1,2022,Number,33672
State,New Hampshire,1,2022,Number,12272
State,New Jersey,1,2022,Number,98851
State,North Carolina,1,2022,Number,117878
State,New York,1,2022,Number,201750
State,New Mexico,1,2022,Number,21207
State,North Dakota,1,2022,Number,9824
State,Ohio,1,2022,Number,128268
State,Oklahoma,1,2022,Number,47556
State,Oregon,1,2022,Number,39419
State,Pennsylvania,1,2022,Number,130017
State,South Carolina,1,2022,Number,56543
State,Rhode Island,1,2022,Number,9969
State,South Dakota,1,2022,Number,11184
State,Tennessee,1,2022,Number,79643
State,Texas,1,2022,Number,370760
State,Virginia,1,2022,Number,94430
State,Vermont,1,2022,Number,5201
State,Utah,1,2022,Number,45123
State,Washington,1,2022,Number,82628
State,West Virginia,1,2022,Number,17331
State,Wisconsin,1,2022,Number,59985
State,Wyoming,1,2022,Number,6087
Territory,Puerto Rico,1,2022,Number,18240
Territory,Puerto Rico,1,2019,Number,20597
State,Wisconsin,1,2019,Number,64413
State,Wyoming,1,2019,Number,6733
State,West Virginia,1,2019,Number,18300
State,Washington,1,2019,Number,87802
State,Vermont,1,2019,Number,5455
State,Virginia,1,2019,Number,101326
State,Texas,1,2019,Number,385924
State,Utah,1,2019,Number,47119
State,Tennessee,1,2019,Number,81459
State,South Dakota,1,2019,Number,12296
State,Rhode Island,1,2019,Number,10882
State,South Carolina,1,2019,Number,57368
State,Pennsylvania,1,2019,Number,137949
State,Oklahoma,1,2019,Number,50037
State,Oregon,1,2019,Number,43504
State,Ohio,1,2019,Number,137154
State,North Dakota,1,2019,Number,10634
State,New York,1,2019,Number,226392
State,North Carolina,1,2019,Number,120540
State,New Jersey,1,2019,Number,102964
State,New Mexico,1,2019,Number,23344
State,New Hampshire,1,2019,Number,12276
State,Nevada,1,2019,Number,35839
State,Montana,1,2019,Number,11655
State,Nebraska,1,2019,Number,25502
State,Missouri,1,2019,Number,73263
State,Minnesota,1,2019,Number,68259
State,Mississippi,1,2019,Number,36895
State,Michigan,1,2019,Number,111395
State,Massachusetts,1,2019,Number,70785
State,Maine,1,2019,Number,12383
State,Maryland,1,2019,Number,72154
State,Kentucky,1,2019,Number,54325
State,Louisiana,1,2019,Number,59901
State,Kansas,1,2019,Number,36487
State,Iowa,1,2019,Number,38559
State,Illinois,1,2019,Number,146860
State,Indiana,1,2019,Number,82986
State,Idaho,1,2019,Number,21980
State,Hawaii,1,2019,Number,17011
State,Georgia,1,2019,Number,128581
State,Florida,1,2019,Number,225245
City,District of Columbia,1,2019,Number,9168
State,Connecticut,1,2019,Number,35738
State,Delaware,1,2019,Number,10794
State,California,1,2019,Number,459893
State,Colorado,1,2019,Number,64032
State,Arkansas,1,2019,Number,37287
State,Arizona,1,2019,Number,82696
State,Alabama,1,2019,Number,58599
State,Alaska,1,2019,Number,10114
Nation,United States,1,2019,Number,3842257
Nation,United States,1,2021,Number,3675382
State,Alaska,1,2021,Number,9495
State,Alabama,1,2021,Number,56760
State,Arizona,1,2021,Number,77429
State,Arkansas,1,2021,Number,35261
State,Colorado,1,2021,Number,61419
State,California,1,2021,Number,427194
State,Delaware,1,2021,Number,10552
State,Connecticut,1,2021,Number,35632
City,District of Columbia,1,2021,Number,7972
State,Florida,1,2021,Number,213710
State,Georgia,1,2021,Number,123459
State,Hawaii,1,2021,Number,15961
State,Idaho,1,2021,Number,22164
State,Indiana,1,2021,Number,80312
State,Illinois,1,2021,Number,137224
State,Iowa,1,2021,Number,36906
State,Kansas,1,2021,Number,34841
State,Louisiana,1,2021,Number,55289
State,Kentucky,1,2021,Number,51990
State,Maryland,1,2021,Number,70140
State,Maine,1,2021,Number,12447
State,Massachusetts,1,2021,Number,68367
State,Michigan,1,2021,Number,107670
State,Mississippi,1,2021,Number,34424
State,Minnesota,1,2021,Number,66159
State,Missouri,1,2021,Number,70650
State,Nebraska,1,2021,Number,24642
State,Montana,1,2021,Number,11404
State,Nevada,1,2021,Number,34620
State,New Hampshire,1,2021,Number,12290
State,New Mexico,1,2021,Number,21972
State,New Jersey,1,2021,Number,102452
State,North Carolina,1,2021,Number,115961
State,New York,1,2021,Number,216306
State,North Dakota,1,2021,Number,10078
State,Ohio,1,2021,Number,131972
State,Oregon,1,2021,Number,41312
State,Oklahoma,1,2021,Number,47817
State,Pennsylvania,1,2021,Number,134230
State,South Carolina,1,2021,Number,55413
State,Rhode Island,1,2021,Number,10532
State,South Dakota,1,2021,Number,11470
State,Tennessee,1,2021,Number,79360
State,Texas,1,2021,Number,369387
State,Virginia,1,2021,Number,96359
State,Vermont,1,2021,Number,5507
State,Utah,1,2021,Number,47076
State,Washington,1,2021,Number,85179
State,West Virginia,1,2021,Number,17424
State,Wyoming,1,2021,Number,6238
State,Wisconsin,1,2021,Number,62954
Territory,Puerto Rico,1,2021,Number,20068
Nation,United States,2,1990,Number,3711376
State,Alabama,2,1990,Number,55933
State,Alaska,2,1990,Number,11123
State,Arizona,2,1990,Number,60022
State,Arkansas,2,1990,Number,32821
State,California,2,1990,Number,497397
State,Colorado,2,1990,Number,51221
State,Connecticut,2,1990,Number,46494
State,Delaware,2,1990,Number,9917
City,District of Columbia,2,1990,Number,7073
State,Florida,2,1990,Number,178763
State,Georgia,2,1990,Number,100795
State,Hawaii,2,1990,Number,16613
State,Idaho,2,1990,Number,16062
State,Illinois,2,1990,Number,169646
State,Indiana,2,1990,Number,77906
State,Iowa,2,1990,Number,38087
State,Kansas,2,1990,Number,37337
State,Kentucky,2,1990,Number,49487
State,Louisiana,2,1990,Number,65123
State,Maine,2,1990,Number,17045
State,Maryland,2,1990,Number,73224
State,Massachusetts,2,1990,Number,83276
State,Michigan,2,1990,Number,139634
State,Minnesota,2,1990,Number,67278
State,Mississippi,2,1990,Number,37999
State,Missouri,2,1990,Number,73314
State,Montana,2,1990,Number,11856
State,Nebraska,2,1990,Number,23637
State,Nevada,2,1990,Number,19543
State,New Hampshire,2,1990,Number,16870
State,New Jersey,2,1990,Number,109427
State,New Mexico,2,1990,Number,25542
State,New York,2,1990,Number,255801
State,North Carolina,2,1990,Number,93620
State,North Dakota,2,1990,Number,9148
State,Ohio,2,1990,Number,155120
State,Oklahoma,2,1990,Number,45095
State,Oregon,2,1990,Number,41207
State,Pennsylvania,2,1990,Number,159647
State,Rhode Island,2,1990,Number,13507
State,South Carolina,2,1990,Number,51565
State,South Dakota,2,1990,Number,10829
State,Tennessee,2,1990,Number,66721
State,Texas,2,1990,Number,282419
State,Utah,2,1990,Number,33520
State,Vermont,2,1990,Number,8250
State,Virginia,2,1990,Number,89523
State,Washington,2,1990,Number,75381
State,West Virginia,2,1990,Number,20772
State,Wisconsin,2,1990,Number,71978
State,Wyoming,2,1990,Number,6808
Territory,Puerto Rico,2,1990,Number,N.A.
Territory,Puerto Rico,2,1991,Number,N.A.
State,Wyoming,2,1991,Number,6809
State,Wisconsin,2,1991,Number,71991
State,West Virginia,2,1991,Number,20780
State,Washington,2,1991,Number,76773
State,Virginia,2,1991,Number,92006
State,Vermont,2,1991,Number,8345
State,Utah,2,1991,Number,34411
State,Texas,2,1991,Number,285748
State,Tennessee,2,1991,Number,68685
State,South Dakota,2,1991,Number,10841
State,South Carolina,2,1991,Number,53518
State,Rhode Island,2,1991,Number,13925
State,Pennsylvania,2,1991,Number,162479
State,Oregon,2,1991,Number,41758
State,Oklahoma,2,1991,Number,45747
State,Ohio,2,1991,Number,157896
State,North Dakota,2,1991,Number,9205
State,North Carolina,2,1991,Number,96306
State,New York,2,1991,Number,265286
State,New Mexico,2,1991,Number,25769
State,New Jersey,2,1991,Number,112835
State,New Hampshire,2,1991,Number,17138
State,Nevada,2,1991,Number,20296
State,Nebraska,2,1991,Number,23863
State,Montana,2,1991,Number,11690
State,Missouri,2,1991,Number,74501
State,Mississippi,2,1991,Number,39051
State,Minnesota,2,1991,Number,67849
State,Michigan,2,1991,Number,143409
State,Massachusetts,2,1991,Number,86283
State,Maryland,2,1991,Number,75076
State,Maine,2,1991,Number,17116
State,Louisiana,2,1991,Number,66458
State,Kentucky,2,1991,Number,50127
State,Kansas,2,1991,Number,37772
State,Iowa,2,1991,Number,38465
State,Indiana,2,1991,Number,79665
State,Illinois,2,1991,Number,174201
State,Idaho,2,1991,Number,16218
State,Hawaii,2,1991,Number,17388
State,Georgia,2,1991,Number,103043
State,Florida,2,1991,Number,183322
City,District of Columbia,2,1991,Number,7885
State,Delaware,2,1991,Number,10219
State,Connecticut,2,1991,Number,47863
State,Colorado,2,1991,Number,51706
State,California,2,1991,Number,520065
State,Arkansas,2,1991,Number,33456
State,Arizona,2,1991,Number,61731
State,Alaska,2,1991,Number,11528
State,Alabama,2,1991,Number,57335
Nation,United States,2,1991,Number,3805832
Nation,United States,2,1992,Number,3963688
State,Alabama,2,1992,Number,59537
State,Alaska,2,1992,Number,11852
State,Arizona,2,1992,Number,65135
State,Arkansas,2,1992,Number,34968
State,California,2,1992,Number,557876
State,Colorado,2,1992,Number,53468
State,Connecticut,2,1992,Number,48940
State,Delaware,2,1992,Number,10612
City,District of Columbia,2,1992,Number,8903
State,Florida,2,1992,Number,192236
State,Georgia,2,1992,Number,107735
State,Hawaii,2,1992,Number,18710
State,Idaho,2,1992,Number,16851
State,Illinois,2,1992,Number,181453
State,Indiana,2,1992,Number,81528
State,Iowa,2,1992,Number,38618
State,Kansas,2,1992,Number,38032
State,Kentucky,2,1992,Number,52021
State,Louisiana,2,1992,Number,67554
State,Maine,2,1992,Number,17154
State,Maryland,2,1992,Number,78045
State,Massachusetts,2,1992,Number,89205
State,Michigan,2,1992,Number,149434
State,Minnesota,2,1992,Number,68486
State,Mississippi,2,1992,Number,40693
State,Missouri,2,1992,Number,76333
State,Montana,2,1992,Number,12002
State,Nebraska,2,1992,Number,24049
State,Nevada,2,1992,Number,21596
State,New Hampshire,2,1992,Number,17442
State,New Jersey,2,1992,Number,117918
State,New Mexico,2,1992,Number,27060
State,New York,2,1992,Number,278438
State,North Carolina,2,1992,Number,100271
State,North Dakota,2,1992,Number,9180
State,Ohio,2,1992,Number,161775
State,Oklahoma,2,1992,Number,47147
State,Oregon,2,1992,Number,43078
State,Pennsylvania,2,1992,Number,166940
State,Rhode Island,2,1992,Number,14596
State,South Carolina,2,1992,Number,55646
State,South Dakota,2,1992,Number,11112
State,Tennessee,2,1992,Number,71816
State,Texas,2,1992,Number,297532
State,Utah,2,1992,Number,34949
State,Vermont,2,1992,Number,8427
State,Virginia,2,1992,Number,95807
State,Washington,2,1992,Number,79927
State,West Virginia,2,1992,Number,21523
State,Wisconsin,2,1992,Number,73150
State,Wyoming,2,1992,Number,6928
Territory,Puerto Rico,2,1992,Number,N.A.
Territory,Puerto Rico,2,1993,Number,N.A.
State,Wyoming,2,1993,Number,6624
State,Wisconsin,2,1993,Number,69905
State,West Virginia,2,1993,Number,21930
State,Washington,2,1993,Number,79232
State,Virginia,2,1993,Number,94685
State,Vermont,2,1993,Number,7928
State,Utah,2,1993,Number,35085
State,Texas,2,1993,Number,307522
State,Tennessee,2,1993,Number,73085
State,South Dakota,2,1993,Number,10680
State,South Carolina,2,1993,Number,55616
State,Rhode Island,2,1993,Number,14537
State,Pennsylvania,2,1993,Number,164176
State,Oregon,2,1993,Number,42216
State,Oklahoma,2,1993,Number,47013
State,Ohio,2,1993,Number,159644
State,North Dakota,2,1993,Number,8415
State,North Carolina,2,1993,Number,101220
State,New York,2,1993,Number,282961
State,New Mexico,2,1993,Number,27563
State,New Jersey,2,1993,Number,119441
State,New Hampshire,2,1993,Number,16281
State,Nevada,2,1993,Number,22168
State,Nebraska,2,1993,Number,22935
State,Montana,2,1993,Number,11687
State,Missouri,2,1993,Number,76192
State,Mississippi,2,1993,Number,40938
State,Minnesota,2,1993,Number,65568
State,Michigan,2,1993,Number,144523
State,Massachusetts,2,1993,Number,86239
State,Maryland,2,1993,Number,77548
State,Maine,2,1993,Number,16310
State,Louisiana,2,1993,Number,67504
State,Kentucky,2,1993,Number,52521
State,Kansas,2,1993,Number,36577
State,Iowa,2,1993,Number,37383
State,Indiana,2,1993,Number,81573
State,Illinois,2,1993,Number,184252
State,Idaho,2,1993,Number,17004
State,Hawaii,2,1993,Number,19053
State,Georgia,2,1993,Number,108004
State,Florida,2,1993,Number,193535
City,District of Columbia,2,1993,Number,8965
State,Delaware,2,1993,Number,10673
State,Connecticut,2,1993,Number,47591
State,Colorado,2,1993,Number,53490
State,California,2,1993,Number,587627
State,Arkansas,2,1993,Number,35009
State,Arizona,2,1993,Number,67083
State,Alaska,2,1993,Number,11191
State,Alabama,2,1993,Number,60272
Nation,United States,2,1993,Number,3989174
Nation,United States,2,1994,Number,3966826
State,Alabama,2,1994,Number,60666
State,Alaska,2,1994,Number,10804
State,Arizona,2,1994,Number,66785
State,Arkansas,2,1994,Number,34993
State,California,2,1994,Number,575696
State,Colorado,2,1994,Number,53546
State,Connecticut,2,1994,Number,46893
State,Delaware,2,1994,Number,10463
City,District of Columbia,2,1994,Number,8560
State,Florida,2,1994,Number,190422
State,Georgia,2,1994,Number,108278
State,Hawaii,2,1994,Number,18992
State,Idaho,2,1994,Number,17687
State,Illinois,2,1994,Number,185039
State,Indiana,2,1994,Number,82636
State,Iowa,2,1994,Number,37496
State,Kansas,2,1994,Number,36740
State,Kentucky,2,1994,Number,53045
State,Louisiana,2,1994,Number,67928
State,Maine,2,1994,Number,15902
State,Maryland,2,1994,Number,75596
State,Massachusetts,2,1994,Number,85290
State,Michigan,2,1994,Number,141846
State,Minnesota,2,1994,Number,65032
State,Mississippi,2,1994,Number,41749
State,Missouri,2,1994,Number,75573
State,Montana,2,1994,Number,11734
State,Nebraska,2,1994,Number,22751
State,Nevada,2,1994,Number,22360
State,New Hampshire,2,1994,Number,16061
State,New Jersey,2,1994,Number,119378
State,New Mexico,2,1994,Number,27867
State,New York,2,1994,Number,280581
State,North Carolina,2,1994,Number,101412
State,North Dakota,2,1994,Number,8447
State,Ohio,2,1994,Number,159493
State,Oklahoma,2,1994,Number,47042
State,Oregon,2,1994,Number,41745
State,Pennsylvania,2,1994,Number,162322
State,Rhode Island,2,1994,Number,14313
State,South Carolina,2,1994,Number,54775
State,South Dakota,2,1994,Number,10647
State,Tennessee,2,1994,Number,73222
State,Texas,2,1994,Number,311236
State,Utah,2,1994,Number,35710
State,Vermont,2,1994,Number,7699
State,Virginia,2,1994,Number,93726
State,Washington,2,1994,Number,78596
State,West Virginia,2,1994,Number,22001
State,Wisconsin,2,1994,Number,69486
State,Wyoming,2,1994,Number,6565
Territory,Puerto Rico,2,1994,Number,N.A.
Territory,Puerto Rico,2,1995,Number,N.A.
State,Wyoming,2,1995,Number,6419
State,Wisconsin,2,1995,Number,68202
State,West Virginia,2,1995,Number,21708
State,Washington,2,1995,Number,77093
State,Virginia,2,1995,Number,92105
State,Vermont,2,1995,Number,7444
State,Utah,2,1995,Number,35766
State,Texas,2,1995,Number,310064
State,Tennessee,2,1995,Number,72329
State,South Dakota,2,1995,Number,10257
State,South Carolina,2,1995,Number,52962
State,Rhode Island,2,1995,Number,13867
State,Pennsylvania,2,1995,Number,157872
State,Oregon,2,1995,Number,41383
State,Oklahoma,2,1995,Number,45710
State,Ohio,2,1995,Number,155402
State,North Dakota,2,1995,Number,8402
State,North Carolina,2,1995,Number,100100
State,New York,2,1995,Number,274051
State,New Mexico,2,1995,Number,27431
State,New Jersey,2,1995,Number,117043
State,New Hampshire,2,1995,Number,15635
State,Nevada,2,1995,Number,22902
State,Nebraska,2,1995,Number,22307
State,Montana,2,1995,Number,11322
State,Missouri,2,1995,Number,74147
State,Mississippi,2,1995,Number,41001
State,Minnesota,2,1995,Number,63662
State,Michigan,2,1995,Number,138372
State,Massachusetts,2,1995,Number,83056
State,Maryland,2,1995,Number,73157
State,Maine,2,1995,Number,15015
State,Louisiana,2,1995,Number,66328
State,Kentucky,2,1995,Number,52353
State,Kansas,2,1995,Number,35901
State,Iowa,2,1995,Number,36699
State,Indiana,2,1995,Number,82157
State,Illinois,2,1995,Number,183843
State,Idaho,2,1995,Number,17890
State,Hawaii,2,1995,Number,18692
State,Georgia,2,1995,Number,107800
State,Florida,2,1995,Number,189237
City,District of Columbia,2,1995,Number,8400
State,Delaware,2,1995,Number,10102
State,Connecticut,2,1995,Number,45819
State,Colorado,2,1995,Number,52799
State,California,2,1995,Number,557948
State,Arkansas,2,1995,Number,34908
State,Arizona,2,1995,Number,67884
State,Alaska,2,1995,Number,10198
State,Alabama,2,1995,Number,60201
Nation,United States,2,1995,Number,3895345
Nation,United States,2,1996,Number,3845840
State,Alabama,2,1996,Number,59063
State,Alaska,2,1996,Number,9737
State,Arizona,2,1996,Number,69277
State,Arkansas,2,1996,Number,35358
State,California,2,1996,Number,544988
State,Colorado,2,1996,Number,52687
State,Connecticut,2,1996,Number,44597
State,Delaware,2,1996,Number,9936
City,District of Columbia,2,1996,Number,8026
State,Florida,2,1996,Number,186459
State,Georgia,2,1996,Number,108182
State,Hawaii,2,1996,Number,18166
State,Idaho,2,1996,Number,17695
State,Illinois,2,1996,Number,182962
State,Indiana,2,1996,Number,81534
State,Iowa,2,1996,Number,36328
State,Kansas,2,1996,Number,35783
State,Kentucky,2,1996,Number,52346
State,Louisiana,2,1996,Number,64853
State,Maine,2,1996,Number,14354
State,Maryland,2,1996,Number,71209
State,Massachusetts,2,1996,Number,82385
State,Michigan,2,1996,Number,136446
State,Minnesota,2,1996,Number,63027
State,Mississippi,2,1996,Number,40500
State,Missouri,2,1996,Number,73215
State,Montana,2,1996,Number,11007
State,Nebraska,2,1996,Number,22416
State,Nevada,2,1996,Number,24314
State,New Hampshire,2,1996,Number,15279
State,New Jersey,2,1996,Number,115322
State,New Mexico,2,1996,Number,26734
State,New York,2,1996,Number,266944
