LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,North Dakota,3,2019,Number,1036
State,North Dakota,4,2019,Number,1358
State,North Dakota,5 years and older,2019,Number,97
State,North Dakota,Total,2019,Number,3503
State,North Dakota,<3,2017,Number,1013
State,North Dakota,3,2017,Number,1115
State,North Dakota,4,2017,Number,1567
State,North Dakota,5 years and older,2017,Number,28
State,North Dakota,Total,2017,Number,3723
State,North Dakota,3,2016,Number,1247
State,North Dakota,<3,2016,Number,1078
State,North Dakota,4,2016,Number,1601
State,North Dakota,5 years and older,2016,Number,8
State,North Dakota,Total,2016,Number,3934
State,North Dakota,Total,2014,Number,3704
State,North Dakota,5 years and older,2014,Number,21
State,North Dakota,4,2014,Number,1675
State,North Dakota,<3,2014,Number,786
State,North Dakota,3,2014,Number,1222
State,North Dakota,3,2012,Number,1273
State,North Dakota,<3,2012,Number,765
State,North Dakota,Total,2011,Number,3961
State,North Dakota,5 years and older,2011,Number,23
State,North Dakota,4,2011,Number,1930
State,North Dakota,<3,2011,Number,682
State,North Dakota,3,2011,Number,1326
State,North Dakota,4,2012,Number,1840
State,North Dakota,5 years and older,2012,Number,52
State,North Dakota,Total,2012,Number,3930
State,North Dakota,3,2015,Number,1378
State,North Dakota,<3,2015,Number,869
State,North Dakota,4,2015,Number,1741
State,North Dakota,5 years and older,2015,Number,6
State,North Dakota,Total,2015,Number,3994
State,North Dakota,3,2010,Number,1250
State,North Dakota,5 years and older,2010,Number,288
State,North Dakota,4,2010,Number,1727
State,North Dakota,Total,2010,Number,3926
State,North Dakota,<3,2010,Number,661
State,North Dakota,4,1988,Number,1045
State,North Dakota,5 years and older,1988,Number,83
State,North Dakota,Total,1988,Number,1519
State,North Dakota,3,1988,Number,391
State,North Dakota,<3,1988,Number,0
State,North Dakota,Total,2009,Number,3914
State,North Dakota,5 years and older,2009,Number,30
State,North Dakota,4,2009,Number,1971
State,North Dakota,<3,2009,Number,649
State,North Dakota,3,2009,Number,1264
State,North Dakota,Total,2008,Number,4005
State,North Dakota,5 years and older,2008,Number,17
State,North Dakota,4,2008,Number,1974
State,North Dakota,3,2008,Number,1364
State,North Dakota,<3,2008,Number,650
State,North Dakota,3,2013,Number,1319
State,North Dakota,4,2013,Number,1901
State,North Dakota,5 years and older,2013,Number,22
State,North Dakota,Total,2013,Number,4192
State,North Dakota,<3,2013,Number,950
State,North Dakota,<3,2018,Number,738
State,North Dakota,3,2018,Number,1138
State,North Dakota,4,2018,Number,1492
State,North Dakota,5 years and older,2018,Number,7
State,North Dakota,Total,2018,Number,3375
State,North Dakota,Total,2007,Number,3987
State,North Dakota,5 years and older,2007,Number,27
State,North Dakota,4,2007,Number,1842
State,North Dakota,3,2007,Number,1479
State,North Dakota,<3,2007,Number,639
State,North Dakota,3,1989,Number,370
State,North Dakota,4,1989,Number,1094
State,North Dakota,5 years and older,1989,Number,33
State,North Dakota,Total,1989,Number,1498
State,North Dakota,<3,1989,Number,1
State,North Dakota,Total,2005,Number,3900
State,North Dakota,5 years and older,2005,Number,66
State,North Dakota,4,2005,Number,1947
State,North Dakota,<3,2005,Number,589
State,North Dakota,3,2005,Number,1298
State,North Dakota,3,2004,Number,1252
State,North Dakota,<3,2004,Number,616
State,North Dakota,4,2004,Number,1909
State,North Dakota,5 years and older,2004,Number,96
State,North Dakota,Total,2004,Number,3873
State,North Dakota,3,2006,Number,1274
State,North Dakota,<3,2006,Number,578
State,North Dakota,4,2006,Number,2028
State,North Dakota,5 years and older,2006,Number,44
State,North Dakota,Total,2006,Number,3924
State,North Dakota,Total,2003,Number,3745
State,North Dakota,5 years and older,2003,Number,58
State,North Dakota,4,2003,Number,1971
State,North Dakota,<3,2003,Number,563
State,North Dakota,3,2003,Number,1153
State,North Dakota,<3,2002,Number,415
State,North Dakota,4,2002,Number,1731
State,North Dakota,3,2002,Number,1180
State,North Dakota,5 years and older,2002,Number,153
State,North Dakota,Total,2002,Number,3479
State,North Dakota,Total,2001,Number,3216
State,North Dakota,5 years and older,2001,Number,73
State,North Dakota,3,2001,Number,1011
State,North Dakota,4,2001,Number,1806
State,North Dakota,<3,2001,Number,326
State,North Dakota,<3,2000,Number,298
State,North Dakota,3,2000,Number,984
State,North Dakota,4,2000,Number,1749
State,North Dakota,5 years and older,2000,Number,158
State,North Dakota,Total,2000,Number,3189
State,North Dakota,<3,1998,Number,104
State,North Dakota,4,1998,Number,1893
State,North Dakota,3,1998,Number,861
State,North Dakota,5 years and older,1998,Number,110
State,North Dakota,Total,1998,Number,2968
State,North Dakota,Total,1999,Number,3168
State,North Dakota,5 years and older,1999,Number,98
State,North Dakota,3,1999,Number,967
State,North Dakota,4,1999,Number,1890
State,North Dakota,<3,1999,Number,213
State,North Dakota,Total,1997,Number,2933
State,North Dakota,5 years and older,1997,Number,229
State,North Dakota,3,1997,Number,791
State,North Dakota,4,1997,Number,1808
State,North Dakota,<3,1997,Number,105
State,North Dakota,<3,1996,Number,77
State,North Dakota,3,1996,Number,918
State,North Dakota,5 years and older,1996,Number,112
State,North Dakota,4,1996,Number,1591
State,North Dakota,Total,1996,Number,2698
State,North Dakota,Total,1995,Number,2916
State,North Dakota,4,1995,Number,1803
State,North Dakota,5 years and older,1995,Number,181
State,North Dakota,3,1995,Number,848
State,North Dakota,<3,1995,Number,84
State,North Dakota,<3,1994,Number,53
State,North Dakota,3,1994,Number,802
State,North Dakota,5 years and older,1994,Number,164
State,North Dakota,4,1994,Number,1701
State,North Dakota,Total,1994,Number,2720
State,North Dakota,<3,1992,Number,2
State,North Dakota,3,1992,Number,587
State,North Dakota,4,1992,Number,1403
State,North Dakota,5 years and older,1992,Number,137
State,North Dakota,Total,1992,Number,2129
State,North Dakota,Total,1993,Number,2543
State,North Dakota,4,1993,Number,1605
State,North Dakota,5 years and older,1993,Number,164
State,North Dakota,3,1993,Number,713
State,North Dakota,<3,1993,Number,61
State,North Dakota,Total,1991,Number,1785
State,North Dakota,5 years and older,1991,Number,69
State,North Dakota,4,1991,Number,1242
State,North Dakota,3,1991,Number,473
State,North Dakota,<3,1991,Number,1
State,North Dakota,<3,1990,Number,0
State,North Dakota,3,1990,Number,453
State,North Dakota,4,1990,Number,1111
State,North Dakota,5 years and older,1990,Number,13
State,North Dakota,Total,1990,Number,1577
State,Ohio,<3,1990,Number,252
State,Ohio,3,1990,Number,6342
State,Ohio,4,1990,Number,18039
State,Ohio,5 years and older,1990,Number,1155
State,Ohio,Total,1990,Number,25788
State,Ohio,Total,1991,Number,29768
State,Ohio,5 years and older,1991,Number,1449
State,Ohio,4,1991,Number,19853
State,Ohio,3,1991,Number,8235
State,Ohio,<3,1991,Number,231
State,Ohio,Total,1993,Number,39452
State,Ohio,5 years and older,1993,Number,1854
State,Ohio,4,1993,Number,23888
State,Ohio,3,1993,Number,13323
State,Ohio,<3,1993,Number,387
State,Ohio,3,1992,Number,11434
State,Ohio,4,1992,Number,20795
State,Ohio,5 years and older,1992,Number,1668
State,Ohio,Total,1992,Number,34226
State,Ohio,<3,1992,Number,329
State,Ohio,<3,1994,Number,337
State,Ohio,3,1994,Number,15833
State,Ohio,4,1994,Number,25345
State,Ohio,5 years and older,1994,Number,1951
State,Ohio,Total,1994,Number,43466
State,Ohio,5 years and older,1995,Number,2097
State,Ohio,Total,1995,Number,47826
State,Ohio,4,1995,Number,27168
State,Ohio,3,1995,Number,18084
State,Ohio,<3,1995,Number,477
State,Ohio,<3,1996,Number,521
State,Ohio,3,1996,Number,19223
State,Ohio,4,1996,Number,28993
State,Ohio,5 years and older,1996,Number,2182
State,Ohio,Total,1996,Number,50919
State,Ohio,Total,1997,Number,53055
State,Ohio,5 years and older,1997,Number,2718
State,Ohio,4,1997,Number,29455
State,Ohio,3,1997,Number,20414
State,Ohio,<3,1997,Number,468
State,Ohio,Total,1999,Number,56651
State,Ohio,5 years and older,1999,Number,2937
State,Ohio,4,1999,Number,29939
State,Ohio,3,1999,Number,22258
State,Ohio,<3,1999,Number,1517
State,Ohio,<3,1998,Number,694
State,Ohio,3,1998,Number,20626
State,Ohio,4,1998,Number,31146
State,Ohio,5 years and older,1998,Number,2072
State,Ohio,Total,1998,Number,54538
State,Ohio,3,2000,Number,22250
State,Ohio,4,2000,Number,30559
State,Ohio,5 years and older,2000,Number,2500
State,Ohio,Total,2000,Number,57314
State,Ohio,<3,2000,Number,2005
State,Ohio,Total,2001,Number,58549
State,Ohio,5 years and older,2001,Number,2028
State,Ohio,4,2001,Number,29257
State,Ohio,3,2001,Number,23901
State,Ohio,<3,2001,Number,3363
State,Ohio,<3,2002,Number,3156
State,Ohio,3,2002,Number,23523
State,Ohio,4,2002,Number,30430
State,Ohio,5 years and older,2002,Number,2778
State,Ohio,Total,2002,Number,59887
State,Ohio,Total,2003,Number,60588
State,Ohio,5 years and older,2003,Number,3115
State,Ohio,4,2003,Number,29813
State,Ohio,3,2003,Number,23856
State,Ohio,<3,2003,Number,3804
State,Ohio,<3,2006,Number,3674
State,Ohio,3,2006,Number,16782
State,Ohio,4,2006,Number,23415
State,Ohio,Total,2006,Number,47564
State,Ohio,5 years and older,2006,Number,3693
State,Ohio,<3,2004,Number,3825
State,Ohio,3,2004,Number,22138
State,Ohio,4,2004,Number,27149
State,Ohio,Total,2004,Number,56209
State,Ohio,5 years and older,2004,Number,3097
State,Ohio,Total,2005,Number,50834
State,Ohio,4,2005,Number,24997
State,Ohio,5 years and older,2005,Number,2505
State,Ohio,3,2005,Number,19852
State,Ohio,<3,2005,Number,3480
State,Ohio,<3,1989,Number,340
State,Ohio,3,1989,Number,6261
State,Ohio,4,1989,Number,17432
State,Ohio,Total,1989,Number,25619
State,Ohio,5 years and older,1989,Number,1586
State,Ohio,5 years and older,2007,Number,2613
State,Ohio,Total,2007,Number,44961
State,Ohio,4,2007,Number,21294
State,Ohio,3,2007,Number,17141
State,Ohio,<3,2007,Number,3913
State,Ohio,<3,2018,Number,7753
State,Ohio,3,2018,Number,14746
State,Ohio,4,2018,Number,17121
State,Ohio,5 years and older,2018,Number,796
State,Ohio,Total,2018,Number,40416
State,Ohio,<3,2013,Number,7134
State,Ohio,3,2013,Number,16955
State,Ohio,4,2013,Number,22094
State,Ohio,Total,2013,Number,48810
State,Ohio,5 years and older,2013,Number,2627
State,Ohio,5 years and older,2008,Number,2073
State,Ohio,Total,2008,Number,47488
State,Ohio,4,2008,Number,23077
State,Ohio,3,2008,Number,18290
State,Ohio,<3,2008,Number,4048
State,Ohio,<3,2009,Number,4075
State,Ohio,Total,2009,Number,47843
State,Ohio,5 years and older,2009,Number,4191
State,Ohio,4,2009,Number,22963
State,Ohio,3,2009,Number,16614
State,Ohio,Total,1988,Number,25596
State,Ohio,3,1988,Number,5838
State,Ohio,<3,1988,Number,312
State,Ohio,4,1988,Number,17319
State,Ohio,5 years and older,1988,Number,2127
State,Ohio,<3,2010,Number,5821
State,Ohio,Total,2010,Number,50113
State,Ohio,5 years and older,2010,Number,1541
State,Ohio,4,2010,Number,24089
State,Ohio,3,2010,Number,18662
State,Ohio,Total,2015,Number,45658
State,Ohio,3,2015,Number,16073
State,Ohio,<3,2015,Number,8135
State,Ohio,4,2015,Number,20126
State,Ohio,5 years and older,2015,Number,1324
State,Ohio,Total,2012,Number,49050
State,Ohio,5 years and older,2011,Number,4203
State,Ohio,4,2011,Number,22939
State,Ohio,<3,2011,Number,6588
State,Ohio,3,2011,Number,15960
State,Ohio,Total,2011,Number,49690
State,Ohio,3,2012,Number,16559
State,Ohio,<3,2012,Number,6773
State,Ohio,4,2012,Number,22981
State,Ohio,5 years and older,2012,Number,2737
State,Ohio,Total,2014,Number,43757
State,Ohio,5 years and older,2014,Number,1443
State,Ohio,4,2014,Number,20245
State,Ohio,<3,2014,Number,7148
State,Ohio,3,2014,Number,14921
State,Ohio,Total,2016,Number,45499
State,Ohio,3,2016,Number,15350
State,Ohio,<3,2016,Number,9989
State,Ohio,4,2016,Number,19473
State,Ohio,5 years and older,2016,Number,687
State,Ohio,<3,2017,Number,10091
State,Ohio,3,2017,Number,15280
State,Ohio,4,2017,Number,17858
State,Ohio,5 years and older,2017,Number,610
State,Ohio,Total,2017,Number,43839
State,Ohio,<3,2019,Number,10477
State,Ohio,3,2019,Number,14881
State,Ohio,4,2019,Number,17160
State,Ohio,5 years and older,2019,Number,513
State,Ohio,Total,2019,Number,43031
State,Ohio,<3,2021,Number,8993
State,Ohio,3,2021,Number,8858
State,Ohio,4,2021,Number,11528
State,Ohio,5 years and older,2021,Number,692
State,Ohio,Total,2021,Number,30071
State,Oklahoma,<3,2021,Number,4641
State,Oklahoma,3,2021,Number,5024
State,Oklahoma,4,2021,Number,3945
State,Oklahoma,5 years and older,2021,Number,58
State,Oklahoma,Total,2021,Number,13668
State,Oklahoma,<3,2019,Number,5545
State,Oklahoma,3,2019,Number,8810
State,Oklahoma,4,2019,Number,6065
State,Oklahoma,5 years and older,2019,Number,26
State,Oklahoma,Total,2019,Number,20446
State,Oklahoma,<3,2017,Number,4740
State,Oklahoma,3,2017,Number,9118
State,Oklahoma,4,2017,Number,6819
State,Oklahoma,5 years and older,2017,Number,25
State,Oklahoma,Total,2017,Number,20702
State,Oklahoma,<3,2016,Number,4372
State,Oklahoma,3,2016,Number,8935
State,Oklahoma,4,2016,Number,7182
State,Oklahoma,5 years and older,2016,Number,24
State,Oklahoma,Total,2016,Number,20513
State,Oklahoma,Total,2014,Number,20141
State,Oklahoma,5 years and older,2014,Number,79
State,Oklahoma,4,2014,Number,8159
State,Oklahoma,3,2014,Number,8601
State,Oklahoma,<3,2014,Number,3302
State,Oklahoma,<3,2012,Number,3142
State,Oklahoma,3,2012,Number,8855
State,Oklahoma,4,2012,Number,8661
State,Oklahoma,5 years and older,2012,Number,29
State,Oklahoma,Total,2012,Number,20687
State,Oklahoma,<3,2011,Number,3073
State,Oklahoma,Total,2011,Number,20388
State,Oklahoma,5 years and older,2011,Number,72
State,Oklahoma,4,2011,Number,8599
State,Oklahoma,3,2011,Number,8644
State,Oklahoma,<3,2015,Number,3410
State,Oklahoma,3,2015,Number,8524
State,Oklahoma,4,2015,Number,7570
State,Oklahoma,5 years and older,2015,Number,89
State,Oklahoma,Total,2015,Number,19593
State,Oklahoma,Total,2010,Number,20852
State,Oklahoma,5 years and older,2010,Number,38
State,Oklahoma,4,2010,Number,9544
State,Oklahoma,3,2010,Number,8657
State,Oklahoma,<3,2010,Number,2613
State,Oklahoma,<3,1988,Number,2
State,Oklahoma,3,1988,Number,1592
State,Oklahoma,4,1988,Number,7006
State,Oklahoma,5 years and older,1988,Number,1203
State,Oklahoma,Total,1988,Number,9803
State,Oklahoma,Total,2009,Number,19926
State,Oklahoma,5 years and older,2009,Number,283
State,Oklahoma,4,2009,Number,9402
State,Oklahoma,3,2009,Number,8204
State,Oklahoma,<3,2009,Number,2037
State,Oklahoma,<3,2008,Number,1922
State,Oklahoma,Total,2008,Number,19946
State,Oklahoma,5 years and older,2008,Number,71
State,Oklahoma,4,2008,Number,9583
State,Oklahoma,3,2008,Number,8370
State,Oklahoma,3,2013,Number,9133
State,Oklahoma,4,2013,Number,8685
State,Oklahoma,5 years and older,2013,Number,86
State,Oklahoma,Total,2013,Number,21585
State,Oklahoma,<3,2013,Number,3681
State,Oklahoma,<3,2018,Number,3733
State,Oklahoma,3,2018,Number,8687
State,Oklahoma,4,2018,Number,6636
State,Oklahoma,5 years and older,2018,Number,61
State,Oklahoma,Total,2018,Number,19117
State,Oklahoma,<3,2007,Number,1946
State,Oklahoma,Total,2007,Number,19988
State,Oklahoma,5 years and older,2007,Number,51
State,Oklahoma,4,2007,Number,10074
State,Oklahoma,3,2007,Number,7917
State,Oklahoma,3,1989,Number,2211
State,Oklahoma,4,1989,Number,7028
State,Oklahoma,5 years and older,1989,Number,685
State,Oklahoma,Total,1989,Number,9927
State,Oklahoma,<3,1989,Number,3
State,Oklahoma,Total,2005,Number,20189
State,Oklahoma,5 years and older,2005,Number,115
State,Oklahoma,4,2005,Number,10157
State,Oklahoma,<3,2005,Number,1711
